"Area","MTU","Biomass - Actual Aggregated [MW]","Biomass - Actual Consumption [MW]","Energy storage - Actual Aggregated [MW]","Energy storage - Actual Consumption [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Consumption [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Consumption [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Gas - Actual Consumption [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Hard coal - Actual Consumption [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil - Actual Consumption [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Oil shale - Actual Consumption [MW]","Fossil Peat - Actual Aggregated [MW]","Fossil Peat - Actual Consumption [MW]","Geothermal - Actual Aggregated [MW]","Geothermal - Actual Consumption [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Run-of-river and poundage - Actual Consumption [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Consumption [MW]","Marine - Actual Aggregated [MW]","Marine - Actual Consumption [MW]","Nuclear - Actual Aggregated [MW]","Nuclear - Actual Consumption [MW]","Other - Actual Aggregated [MW]","Other - Actual Consumption [MW]","Other renewable - Actual Aggregated [MW]","Other renewable - Actual Consumption [MW]","Solar - Actual Aggregated [MW]","Solar - Actual Consumption [MW]","Waste - Actual Aggregated [MW]","Waste - Actual Consumption [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Offshore - Actual Consumption [MW]","Wind Onshore - Actual Aggregated [MW]","Wind Onshore - Actual Consumption [MW]"
"BZN|CH","11.09.2025 05:00 - 11.09.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","571","","1728","","691","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","11.09.2025 06:00 - 11.09.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1751","","1720","","1880","","n/e","n/e","1565","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","25",""
"BZN|CH","11.09.2025 07:00 - 11.09.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1682","","1716","","2678","","n/e","n/e","1564","","n/e","n/e","n/e","n/e","111","","n/e","n/e","n/e","n/e","28",""
"BZN|CH","11.09.2025 08:00 - 11.09.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1962","","1716","","2757","","n/e","n/e","1565","","n/e","n/e","n/e","n/e","551","","n/e","n/e","n/e","n/e","29",""
"BZN|CH","11.09.2025 09:00 - 11.09.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","993","","1721","","1409","","n/e","n/e","1564","","n/e","n/e","n/e","n/e","917","","n/e","n/e","n/e","n/e","29",""
"BZN|CH","11.09.2025 10:00 - 11.09.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","563","","1730","","1144","","n/e","n/e","1565","","n/e","n/e","n/e","n/e","1407","","n/e","n/e","n/e","n/e","30",""
"BZN|CH","11.09.2025 11:00 - 11.09.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","236","","1745","","809","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","1838","","n/e","n/e","n/e","n/e","31",""
"BZN|CH","11.09.2025 12:00 - 11.09.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","119","","1766","","560","","n/e","n/e","1567","","n/e","n/e","n/e","n/e","2197","","n/e","n/e","n/e","n/e","32",""
"BZN|CH","11.09.2025 13:00 - 11.09.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","263","","1793","","609","","n/e","n/e","1561","","n/e","n/e","n/e","n/e","2392","","n/e","n/e","n/e","n/e","31",""
"BZN|CH","11.09.2025 14:00 - 11.09.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","372","","1825","","566","","n/e","n/e","1561","","n/e","n/e","n/e","n/e","2243","","n/e","n/e","n/e","n/e","28",""
"BZN|CH","11.09.2025 15:00 - 11.09.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","559","","1862","","629","","n/e","n/e","1561","","n/e","n/e","n/e","n/e","1985","","n/e","n/e","n/e","n/e","28",""
"BZN|CH","11.09.2025 16:00 - 11.09.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","763","","1904","","901","","n/e","n/e","1563","","n/e","n/e","n/e","n/e","1456","","n/e","n/e","n/e","n/e","27",""
"BZN|CH","11.09.2025 17:00 - 11.09.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1169","","1950","","1471","","n/e","n/e","1560","","n/e","n/e","n/e","n/e","921","","n/e","n/e","n/e","n/e","23",""
"BZN|CH","11.09.2025 18:00 - 11.09.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1754","","2000","","2414","","n/e","n/e","1560","","n/e","n/e","n/e","n/e","440","","n/e","n/e","n/e","n/e","19",""
"BZN|CH","11.09.2025 19:00 - 11.09.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2874","","2053","","3020","","n/e","n/e","1561","","n/e","n/e","n/e","n/e","66","","n/e","n/e","n/e","n/e","19",""
"BZN|CH","11.09.2025 20:00 - 11.09.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2427","","2109","","2755","","n/e","n/e","1564","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","11.09.2025 21:00 - 11.09.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1279","","2167","","2168","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","23",""
"BZN|CH","11.09.2025 22:00 - 11.09.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","995","","2227","","1608","","n/e","n/e","1568","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","11.09.2025 23:00 - 12.09.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","","2289","","1038","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","12.09.2025 00:00 - 12.09.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","416","","1559","","431","","n/e","n/e","1570","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","23",""
"BZN|CH","12.09.2025 01:00 - 12.09.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","322","","1551","","384","","n/e","n/e","1571","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","12.09.2025 02:00 - 12.09.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","264","","1546","","376","","n/e","n/e","1572","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","12.09.2025 03:00 - 12.09.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","282","","1543","","398","","n/e","n/e","1572","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","19",""
"BZN|CH","12.09.2025 04:00 - 12.09.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","266","","1543","","575","","n/e","n/e","1573","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","22",""
"BZN|CH","12.09.2025 05:00 - 12.09.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","511","","1546","","659","","n/e","n/e","1573","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","22",""
"BZN|CH","12.09.2025 06:00 - 12.09.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","942","","1553","","1965","","n/e","n/e","1570","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","12.09.2025 07:00 - 12.09.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1195","","1564","","2455","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","67","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","12.09.2025 08:00 - 12.09.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1228","","1578","","2379","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","331","","n/e","n/e","n/e","n/e","22",""
"BZN|CH","12.09.2025 09:00 - 12.09.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","985","","1596","","1488","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","743","","n/e","n/e","n/e","n/e","23",""
"BZN|CH","12.09.2025 10:00 - 12.09.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","981","","1619","","977","","n/e","n/e","1570","","n/e","n/e","n/e","n/e","1240","","n/e","n/e","n/e","n/e","23",""
"BZN|CH","12.09.2025 11:00 - 12.09.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","842","","1646","","540","","n/e","n/e","1570","","n/e","n/e","n/e","n/e","1803","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","12.09.2025 12:00 - 12.09.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","148","","1678","","482","","n/e","n/e","1571","","n/e","n/e","n/e","n/e","2251","","n/e","n/e","n/e","n/e","23",""
"BZN|CH","12.09.2025 13:00 - 12.09.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","237","","1715","","554","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","2371","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","12.09.2025 14:00 - 12.09.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","292","","1756","","659","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","2232","","n/e","n/e","n/e","n/e","19",""
"BZN|CH","12.09.2025 15:00 - 12.09.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","454","","1801","","791","","n/e","n/e","1570","","n/e","n/e","n/e","n/e","1822","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","12.09.2025 16:00 - 12.09.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","923","","1850","","990","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","1351","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","12.09.2025 17:00 - 12.09.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1497","","1901","","1601","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","739","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","12.09.2025 18:00 - 12.09.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2550","","1955","","2501","","n/e","n/e","1570","","n/e","n/e","n/e","n/e","354","","n/e","n/e","n/e","n/e","10",""
"BZN|CH","12.09.2025 19:00 - 12.09.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3588","","2011","","3303","","n/e","n/e","1572","","n/e","n/e","n/e","n/e","56","","n/e","n/e","n/e","n/e","6",""
"BZN|CH","12.09.2025 20:00 - 12.09.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3369","","2068","","3264","","n/e","n/e","1573","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","12.09.2025 21:00 - 12.09.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2288","","2126","","2531","","n/e","n/e","1575","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","4",""
"BZN|CH","12.09.2025 22:00 - 12.09.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","917","","2184","","1364","","n/e","n/e","1577","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","12.09.2025 23:00 - 13.09.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","814","","2241","","764","","n/e","n/e","1578","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","13.09.2025 00:00 - 13.09.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","167","","1678","","510","","n/e","n/e","1579","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","13.09.2025 01:00 - 13.09.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","100","","1676","","340","","n/e","n/e","1579","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","13.09.2025 02:00 - 13.09.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","56","","1674","","313","","n/e","n/e","1580","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","13.09.2025 03:00 - 13.09.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","87","","1673","","301","","n/e","n/e","1579","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","13.09.2025 04:00 - 13.09.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","98","","1672","","271","","n/e","n/e","1580","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","6",""
"BZN|CH","13.09.2025 05:00 - 13.09.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","96","","1671","","332","","n/e","n/e","1580","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","6",""
"BZN|CH","13.09.2025 06:00 - 13.09.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","224","","1670","","459","","n/e","n/e","1581","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","7",""
"BZN|CH","13.09.2025 07:00 - 13.09.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","195","","1670","","594","","n/e","n/e","1579","","n/e","n/e","n/e","n/e","90","","n/e","n/e","n/e","n/e","10",""
"BZN|CH","13.09.2025 08:00 - 13.09.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","199","","1670","","418","","n/e","n/e","1580","","n/e","n/e","n/e","n/e","517","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","13.09.2025 09:00 - 13.09.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","243","","1671","","511","","n/e","n/e","1578","","n/e","n/e","n/e","n/e","1136","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","13.09.2025 10:00 - 13.09.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","88","","1672","","320","","n/e","n/e","1574","","n/e","n/e","n/e","n/e","1471","","n/e","n/e","n/e","n/e","9",""
"BZN|CH","13.09.2025 11:00 - 13.09.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","","1673","","305","","n/e","n/e","1572","","n/e","n/e","n/e","n/e","1906","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","13.09.2025 12:00 - 13.09.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","79","","1675","","276","","n/e","n/e","1568","","n/e","n/e","n/e","n/e","2281","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","13.09.2025 13:00 - 13.09.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91","","1678","","251","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","2015","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","13.09.2025 14:00 - 13.09.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","89","","1681","","233","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","1410","","n/e","n/e","n/e","n/e","18",""
"BZN|CH","13.09.2025 15:00 - 13.09.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","105","","1685","","349","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","956","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","13.09.2025 16:00 - 13.09.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","","1689","","514","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","774","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","13.09.2025 17:00 - 13.09.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1088","","1694","","813","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","392","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","13.09.2025 18:00 - 13.09.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1734","","1699","","1780","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","199","","n/e","n/e","n/e","n/e","12",""
"BZN|CH","13.09.2025 19:00 - 13.09.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2669","","1705","","2846","","n/e","n/e","1563","","n/e","n/e","n/e","n/e","40","","n/e","n/e","n/e","n/e","12",""
"BZN|CH","13.09.2025 20:00 - 13.09.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2733","","1711","","2805","","n/e","n/e","1564","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","13.09.2025 21:00 - 13.09.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2067","","1717","","1879","","n/e","n/e","1566","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","13.09.2025 22:00 - 13.09.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","921","","1724","","940","","n/e","n/e","1567","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","19",""
"BZN|CH","13.09.2025 23:00 - 14.09.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","661","","1732","","449","","n/e","n/e","1568","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","22",""
"BZN|CH","14.09.2025 00:00 - 14.09.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","135","","1774","","464","","n/e","n/e","1568","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","25",""
"BZN|CH","14.09.2025 01:00 - 14.09.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","168","","1775","","464","","n/e","n/e","1568","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","22",""
"BZN|CH","14.09.2025 02:00 - 14.09.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","","1776","","427","","n/e","n/e","1569","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","27",""
"BZN|CH","14.09.2025 03:00 - 14.09.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","137","","1777","","473","","n/e","n/e","1568","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","30",""
